,Sample,208Pb,,23Na,25Mg,27Al,28Si,31P,PO4,34S,35Cl,39K,43Ca,47Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,65Cu,66Zn,75As,78Se,88Sr,95Mo,107Ag,111Cd,112Sn,137Ba,238U,bottle_number,date_collected
149,283,4.232,,5552,8530,42.89,1116.0,1064.0,3.2613987730061353,19.73,12.11,1059.0,24890.0,1.994,0.5,0.5,44.44,1.456,0.5,0.5,7.974,188.4,0.5,0.5,93.94,0.5,0.5,0.5,0.5,14.59,0.5,bottle2,2016-07-01
150,285,0.5,,5406,7664,12.07,1140.0,955.5,2.92882192444301,18.56,10.92,1069.0,28370.0,1.814,0.5,0.5,20.94,1.832,0.5,0.5,9.06,2.545,0.5,0.5,94.53,0.5,0.5,0.5,0.5,12.99,0.5,bottle2,2016-07-01
151,286,0.5,,5313,7447,24.17,1289.0,945.0,2.8966370681304494,18.38,10.72,1051.0,28510.0,1.747,0.5,0.5,0.5,0.5,0.5,0.5,12.8,9.972,0.5,0.5,94.89,0.5,0.5,0.5,0.5,13.48,0.5,bottle2,2016-07-01
152,287,0.5,,5666,7381,22.94,1095.0,1006.0,3.0836157571843725,17.45,11.16,1047.0,26640.0,1.54,0.5,0.5,1.667,0.5,0.5,0.5,4.617,7.831,0.5,0.5,92.07,0.5,0.5,0.5,0.5,13.75,0.5,bottle2,2016-07-01
153,289,0.5,,5343,7899,26.02,1133.0,842.7,2.583064610913788,18.16,10.9,966.3,24520.0,1.44,0.5,0.5,22.38,1.602,0.5,0.5,164.5,11.52,0.5,0.5,95.63,0.5,0.5,0.5,0.5,13.35,0.5,bottle2,2016-07-01
154,292,0.5,,4885,7626,13.41,1195.0,973.4,2.9836894413948984,17.76,10.96,971.3,22340.0,1.262,0.5,0.5,12.49,1.356,0.5,0.5,2.118,58.91,0.5,0.5,91.98,0.5,0.5,0.5,0.5,13.44,0.5,bottle2,2016-07-01
155,293,0.5,,5307,8320,29.31,1028.0,981.7,3.0091308040038753,18.55,11.14,961.1,23620.0,1.706,0.5,0.5,3.295,0.5,0.5,0.5,36.28,49.75,0.5,0.5,91.82,0.5,0.5,0.5,0.5,12.59,0.5,bottle2,2016-07-01
156,294,0.5,,5380,8180,13.63,1191.0,665.9,2.0411329350984824,17.94,11.07,1101.0,23680.0,1.242,0.5,0.5,48.51,6.955,0.5,0.5,4.951,496.0,0.5,0.5,89.77,0.5,0.5,1.488,1.401,11.75,0.5,bottle2,2016-07-01
157,295,5.85,,4921,7652,12.22,1146.0,882.7,2.70567358734259,18.14,10.87,972.7,22600.0,1.305,0.5,0.5,30.34,0.5,0.5,0.5,72.32,5.006,0.5,0.5,92.49,0.5,0.5,0.5,0.5,12.79,0.5,bottle2,2016-07-01
158,296,0.5,,4928,7701,14.04,1214.0,886.9,2.718547529867614,17.85,11.37,965.2,23610.0,1.166,0.5,0.5,10.7,0.5,0.5,0.5,8.343,160.4,0.5,0.5,91.34,0.5,0.5,0.5,0.5,12.71,0.5,bottle2,2016-07-01
159,298,0.5,,5605,7427,11.01,1153.0,956.3,2.9312741039715857,17.16,11.05,1088.0,26700.0,1.455,0.5,0.5,57.45,1.043,0.5,0.5,13.33,6.892,0.5,0.5,91.53,0.5,0.5,0.5,0.5,12.99,0.5,bottle2,2016-07-01
160,299,3.857,,4870,7581,12.55,1155.0,936.0,2.8690500484339685,17.47,10.8,983.9,22060.0,1.398,0.5,0.5,55.86,2.746,0.5,0.5,7.133,4.315,0.5,0.5,92.03,0.5,0.5,0.5,0.5,13.47,0.5,bottle2,2016-07-01
161,300,44.26,,5140,8028,238.7,1107.0,1119.0,3.4299861155957383,19.06,10.94,998.6,24680.0,2.025,0.5,0.5,103.8,8.559,0.5,0.5,147.5,111.3,0.5,0.5,93.11,0.5,0.5,0.5,0.5,15.49,0.5,bottle2,2016-07-01
0,2,1.52,,4776,7678,15.13,1392.0,1307.0,4.006248304811108,22.48,10.42,1090.0,26730.0,2.482,0.5,0.5,15.21,0.5,0.5,1.17,38.28,8.929,0.5,0.5,92.87,0.5,0.5,0.5,0.5,14.79,0.5,bottle2,2016-03-01
1,4,0.5,,4588,7757,4.439,1329.0,1037.0,3.178637713916694,21.27,9.556,958.8,27710.0,2.02,0.5,0.5,76.85,7.06,0.5,0.5,111.8,6.09,0.5,0.5,89.62,0.5,0.5,0.5,0.5,10.92,0.5,bottle2,2016-03-01
2,7,0.5,,4522,7582,11.7,1335.0,1160.0,3.55566031643526,21.62,9.406,1033.0,26800.0,2.237,0.5,0.5,35.45,0.5,0.5,0.5,19.61,0.5,0.5,0.5,88.37,0.5,0.5,0.5,0.5,13.34,0.5,bottle2,2016-03-01
3,8,27.59,,4674,7806,18.33,1298.0,1319.0,4.0430309977397485,22.61,9.625,966.8,27630.0,2.793,0.5,0.5,23.07,2.288,0.5,0.5,8.702,5.171,0.5,0.5,91.19,0.5,0.5,0.5,0.5,13.15,0.5,bottle2,2016-03-01
4,9,0.5,,4762,7800,14.0,1443.0,1154.0,3.53726896997094,22.44,10.12,1062.0,26390.0,1.919,0.5,0.5,32.2,0.5,0.5,0.5,24.27,33.74,0.5,0.5,85.0,0.5,0.5,0.5,0.5,12.53,0.5,bottle2,2016-03-01
5,12,0.5,,4545,7635,10.57,1361.0,1234.0,3.7824869228285443,21.88,9.625,1033.0,26120.0,2.184,0.5,0.5,9.653,0.5,0.5,0.5,44.51,10.42,0.5,0.5,86.03,0.5,0.5,0.5,0.5,12.94,0.5,bottle2,2016-03-01
6,15,0.5,,4502,7419,12.0,1257.0,1111.0,3.4054643203099775,19.01,8.552,1029.0,27230.0,2.61,0.5,0.5,166.8,3.86,0.5,0.5,10.42,13.87,0.5,0.5,84.6,0.5,0.5,0.5,0.5,11.58,0.5,bottle2,2016-03-01
7,16,1.228,,4471,7343,16.65,1317.0,1066.0,3.2675292218275755,18.07,8.629,1049.0,26970.0,2.516,0.5,0.5,14.38,1.548,0.5,0.5,2.768,210.1,0.5,0.5,86.95,0.5,0.5,0.5,0.5,12.99,0.5,bottle2,2016-03-01
8,17,2.193,,4695,7792,69.5,1378.0,1240.0,3.8008782692928644,22.3,9.753,1041.0,25880.0,2.18,0.5,0.5,112.2,3.206,0.5,1.116,19.23,73.74,0.5,0.5,83.83,0.5,0.5,0.5,0.5,12.58,0.5,bottle2,2016-03-01
9,18,0.5,,4464,7326,11.24,1330.0,1033.0,3.1663768162738135,18.94,8.676,1033.0,27190.0,2.629,0.5,0.5,5.424,0.5,0.5,0.5,2.554,143.8,0.5,0.5,86.54,0.5,0.5,0.5,0.5,12.84,0.5,bottle2,2016-03-01
10,19,0.5,,4628,7681,7.553,1365.0,1183.0,3.6261604778818213,21.2,9.522,1017.0,27580.0,2.46,0.5,0.5,157.1,3.669,0.5,1.37,144.4,27.37,0.5,0.5,97.64,0.5,0.5,0.5,0.5,14.02,0.5,bottle2,2016-03-01
11,21,0.5,,4757,7673,10.75,1290.0,1218.0,3.733443332257023,21.19,10.21,972.4,27650.0,2.556,0.5,0.5,38.02,1.199,0.5,0.5,15.19,1.685,0.5,0.5,91.06,0.5,0.5,0.5,0.5,12.89,0.5,bottle2,2016-03-01
12,22,0.5,,5118,7918,8.375,1353.0,1213.0,3.7181172102034235,22.53,10.33,1009.0,28940.0,2.401,0.5,0.5,24.18,0.5,0.5,0.5,343.7,10.25,0.5,0.5,94.35,0.5,0.5,0.5,0.5,12.49,0.5,bottle2,2016-03-01
13,25,0.5,,4604,7722,8.754,1385.0,1161.0,3.5587255408459804,21.89,9.583,1027.0,26110.0,2.129,0.5,0.5,34.92,0.5,0.5,0.5,38.57,5.799,0.5,0.5,84.2,0.5,0.5,0.5,0.5,11.69,0.5,bottle2,2016-03-01
14,26,80.52,,4739,7774,142.5,1458.0,1397.0,4.282118501775913,23.48,9.844,1078.0,26220.0,2.673,0.5,0.5,1248.0,11.1,0.5,1.113,89.59,414.6,0.5,0.5,90.47,0.5,0.5,0.5,1.253,17.69,0.5,bottle2,2016-03-01
15,27,0.5,,4642,7633,15.34,1362.0,1265.0,3.8775088795608657,23.06,10.43,1033.0,25550.0,2.289,0.5,0.5,31.12,0.5,0.5,0.5,24.92,9.708,0.5,0.5,82.15,0.5,0.5,0.5,0.5,11.54,0.5,bottle2,2016-03-01
16,28,1.015,,4689,7757,12.07,1435.0,1182.0,3.623095253471101,22.81,10.07,1055.0,25890.0,2.073,0.5,0.5,2.603,0.5,0.5,0.5,1.248,317.9,0.5,0.5,84.29,0.5,0.5,0.5,0.5,12.99,0.5,bottle2,2016-03-01
17,31,1.885,,4735,7826,18.18,1380.0,1290.0,3.9541394898288673,23.12,10.02,1060.0,26330.0,2.306,0.5,0.5,14.24,0.5,0.5,1.022,69.63,1.924,0.5,0.5,85.63,0.5,0.5,0.5,0.5,13.44,0.5,bottle2,2016-03-01
18,33,2.849,,4911,7931,15.99,1547.0,1005.0,3.0805505327736524,23.96,11.05,1141.0,27160.0,1.815,0.5,0.5,29.5,0.5,0.5,0.5,36.69,22.91,0.5,0.5,90.41,0.5,0.5,0.5,0.5,12.88,0.5,bottle2,2016-03-01
19,35,10.91,,4406,7406,9.133,1335.0,1075.0,3.295116241524056,19.85,8.88,1006.0,27720.0,2.728,0.5,0.5,54.69,1.128,0.5,0.5,30.31,5.056,0.5,0.5,86.31,0.5,0.5,0.5,0.5,11.46,0.5,bottle2,2016-03-01
20,37,0.5,,4608,7808,4.484,1330.0,1191.0,3.650682273167582,23.22,9.566,971.3,28370.0,2.396,0.5,0.5,8.335,0.5,0.5,0.5,14.61,13.18,0.5,0.5,92.58,0.5,0.5,0.5,0.5,13.05,0.5,bottle2,2016-03-01
21,40,0.5,,4595,7742,10.2,1337.0,1224.0,3.7518346787213437,21.38,9.507,978.9,27820.0,2.52,0.5,0.5,16.84,0.5,0.5,0.5,79.07,12.27,0.5,0.5,90.72,0.5,0.5,0.5,0.5,12.82,0.5,bottle2,2016-03-01
22,43,9.532,,4650,7955,42.98,1380.0,889.3,2.725904068453342,21.69,10.09,1029.0,25900.0,1.604,0.5,0.5,212.1,8.569,0.5,0.5,8.945,7.279,0.5,0.5,83.46,0.5,0.5,0.5,0.5,11.31,0.5,bottle2,2016-03-01
23,44,1.091,,4573,7611,10.97,1314.0,1185.0,3.6322909267032615,21.07,9.27,943.8,27550.0,2.481,0.5,0.5,49.6,2.069,0.5,0.5,7.116,4.852,0.5,0.5,89.7,0.5,0.5,0.5,0.5,11.97,0.5,bottle2,2016-03-01
24,45,2.094,,4712,7812,17.05,1440.0,1177.0,3.607769131417501,23.0,9.927,1054.0,26270.0,1.986,0.5,0.5,22.41,0.5,0.5,0.5,7.73,294.3,0.5,0.5,85.19,0.5,0.5,0.5,0.5,13.47,0.5,bottle2,2016-03-01
25,46,0.5,,4735,7779,9.895,1385.0,1080.0,3.310442363577656,21.88,10.28,1045.0,26090.0,1.87,0.5,0.5,104.6,4.082,0.5,0.5,16.24,3.784,0.5,0.5,84.1,0.5,0.5,0.5,0.5,10.64,0.5,bottle2,2016-03-01
26,47,0.5,,4778,8619,29.28,1486.0,1118.0,3.426920891185018,22.99,10.08,1059.0,26430.0,2.208,0.5,0.5,28.61,3.802,0.5,0.5,58.77,10.62,0.5,0.5,84.91,0.5,0.5,0.5,0.5,13.16,0.5,bottle2,2016-03-01
27,48,0.5,,4649,7722,5.763,1394.0,1118.0,3.426920891185018,21.91,9.721,986.3,29060.0,2.298,0.5,0.5,27.34,0.5,0.5,2.251,52.12,14.32,0.5,0.5,92.0,0.5,0.5,0.5,0.5,12.01,0.5,bottle2,2016-03-01
28,51,1.466,,4559,7643,5.299,1366.0,1020.0,3.126528898934453,20.98,9.433,962.0,27560.0,2.079,0.5,0.5,63.98,1.302,0.5,0.5,5.476,299.5,0.5,0.5,90.71,0.5,0.5,0.5,0.5,11.8,0.5,bottle2,2016-03-01
29,52,0.5,,4628,7744,17.35,1362.0,1236.0,3.7886173716499845,21.87,9.562,1051.0,26510.0,2.414,0.5,0.5,23.75,0.5,0.5,0.5,3.156,2.143,0.5,0.5,85.33,0.5,0.5,0.5,0.5,12.47,0.5,bottle2,2016-03-01
30,54,0.5,,4624,8144,27.74,1429.0,1118.0,3.426920891185018,22.04,9.612,1038.0,26150.0,2.105,0.5,0.5,28.9,0.5,0.5,1.063,27.37,17.67,0.5,0.5,85.31,0.5,0.5,0.5,0.5,12.23,0.5,bottle2,2016-03-01
31,55,0.5,,4575,7742,9.293,1362.0,1162.0,3.5617907652567,22.13,9.402,1031.0,26380.0,2.174,0.5,0.5,26.43,0.5,0.5,0.5,17.53,6.343,0.5,0.5,85.35,0.5,0.5,0.5,0.5,11.89,0.5,bottle2,2016-03-01
32,57,0.5,,4603,7722,17.01,1292.0,1298.0,3.9786612851146277,21.6,9.468,968.6,27490.0,2.782,0.5,0.5,22.39,1.237,0.5,0.5,3.288,1.712,0.5,0.5,90.2,0.5,0.5,0.5,0.5,13.07,0.5,bottle2,2016-03-01
33,59,0.5,,4519,7622,27.75,1300.0,1273.0,3.9020306748466265,20.48,9.307,957.9,27290.0,2.61,0.5,0.5,21.03,1.081,0.5,0.5,5.328,8.871,0.5,0.5,89.72,0.5,0.5,0.5,0.5,12.83,0.5,bottle2,2016-03-01
34,63,0.5,,4672,7722,13.2,1385.0,1230.0,3.7702260251856643,22.26,9.817,1054.0,26230.0,2.13,0.5,0.5,19.08,0.5,0.5,0.5,55.57,1.327,0.5,0.5,83.78,0.5,0.5,0.5,0.5,12.56,0.5,bottle2,2016-03-01
35,65,40.76,,4465,7600,239.6,1309.0,1354.0,4.150313852114951,21.01,9.111,1000.0,26230.0,3.136,0.5,0.5,812.5,18.25,0.5,1.814,42.28,286.4,0.5,0.5,85.48,0.5,0.5,0.5,0.5,14.35,0.5,bottle2,2016-03-01
36,66,0.5,,4629,7907,29.34,1431.0,1165.0,3.5709864384888608,21.89,9.622,1031.0,26160.0,2.302,0.5,0.5,98.32,22.68,0.5,4.859,180.2,20.6,0.5,0.5,83.45,0.5,0.5,0.5,0.5,11.42,0.5,bottle2,2016-03-01
37,67,12.4,,4628,7769,4.601,1461.0,846.0,2.5931798514691637,21.48,9.691,1034.0,26310.0,1.623,0.5,0.5,175.5,10.89,0.5,0.5,15.9,7.892,0.5,0.5,84.06,0.5,0.5,0.5,0.5,10.18,0.5,bottle2,2016-03-01
38,68,0.5,,4563,7672,22.47,1342.0,1434.0,4.395531804972554,21.3,9.21,1025.0,25960.0,2.623,0.5,0.5,0.5,0.5,0.5,0.5,3.208,0.5,0.5,0.5,85.13,0.5,0.5,0.5,0.5,13.57,0.5,bottle2,2016-03-01
39,69,1.588,,4788,9649,27.46,1450.0,1164.0,3.5679212140781407,23.83,10.14,1077.0,26600.0,2.063,0.5,0.5,172.7,6.554,0.5,1.379,109.6,34.97,0.5,0.5,87.22,0.5,0.5,0.5,0.5,13.38,0.5,bottle2,2016-03-01
40,71,0.5,,4904,8218,12.72,1418.0,1144.0,3.5066167258637395,22.84,10.9,1057.0,26350.0,1.976,0.5,0.5,25.69,0.5,0.5,0.5,236.4,27.6,0.5,0.5,85.59,0.5,0.5,0.5,0.5,12.06,0.5,bottle2,2016-03-01
41,72,0.5,,4788,7855,7.621,1419.0,740.2,2.268879108814983,21.11,9.841,1049.0,26050.0,1.28,0.5,0.5,327.8,12.93,0.5,0.5,14.94,0.5,0.5,0.5,82.53,0.5,0.5,0.5,0.5,9.137,0.5,bottle2,2016-03-01
42,75,6.141,,4763,7758,9.017,1314.0,1095.0,3.3564207297384567,22.44,10.41,998.6,28070.0,2.288,0.5,0.5,76.1,1.33,0.5,0.5,94.97,12.84,0.5,0.5,94.13,0.5,0.5,0.5,0.5,12.71,0.5,bottle2,2016-03-01
43,76,2.57,,4665,7807,13.23,1380.0,1245.0,3.8162043913464645,22.85,9.851,1043.0,25930.0,2.21,0.5,0.5,26.49,1.021,0.5,0.5,24.39,33.14,0.5,0.5,85.27,0.5,0.5,0.5,0.5,13.52,0.5,bottle2,2016-03-01
44,78,0.5,,4718,7810,13.78,1391.0,1224.0,3.7518346787213437,22.37,9.777,1057.0,26560.0,2.076,0.5,0.5,15.83,0.5,0.5,0.5,208.2,1.098,0.5,0.5,84.95,0.5,0.5,0.5,0.5,12.82,0.5,bottle2,2016-03-01
45,79,0.5,,4655,7728,18.04,1374.0,1308.0,4.009313529221828,21.99,9.642,1047.0,25690.0,2.356,0.5,0.5,4.351,0.5,0.5,0.5,7.172,5.748,0.5,0.5,84.13,0.5,0.5,0.5,0.5,13.06,0.5,bottle2,2016-03-01
46,80,0.5,,4651,7727,5.804,1359.0,1158.0,3.54952986761382,21.53,9.756,979.1,28170.0,2.478,0.5,0.5,24.68,0.5,0.5,0.5,18.32,1.206,0.5,0.5,91.83,0.5,0.5,0.5,0.5,12.33,0.5,bottle2,2016-03-01
47,82,36.49,,4576,7622,54.38,1321.0,1252.0,3.837660962221505,20.67,9.545,959.6,27250.0,2.758,0.5,0.5,105.5,7.418,0.5,0.5,26.2,5.78,0.5,0.5,91.06,0.5,0.5,0.5,1.539,13.21,0.5,bottle2,2016-03-01
48,83,58.97,,4836,7895,49.49,1506.0,1054.0,3.2307465288989348,23.2,10.63,1082.0,26700.0,1.889,0.5,0.5,462.0,5.495,0.5,0.5,178.6,154.9,0.5,0.5,87.97,0.5,0.5,0.5,0.5,12.63,0.5,bottle2,2016-03-01
49,84,1.228,,4805,7932,20.0,1422.0,1119.0,3.4299861155957383,23.29,10.09,1074.0,26670.0,2.041,0.5,0.5,83.3,2.828,0.5,1.731,393.9,81.34,0.5,0.5,85.32,0.5,0.5,0.5,0.5,13.18,0.5,bottle2,2016-03-01
50,85,0.5,,4723,7783,19.41,1439.0,1230.0,3.7702260251856643,22.8,9.925,1069.0,26480.0,2.222,0.5,0.5,54.72,0.5,0.5,0.5,6.876,160.3,0.5,0.5,87.36,0.5,0.5,0.5,0.5,14.19,0.5,bottle2,2016-03-01
51,88,11.35,,4564,7609,38.43,1254.0,1052.0,3.2246160800774946,20.64,9.464,954.0,27080.0,2.324,0.5,0.5,1471.0,8.944,0.5,3.087,410.4,1435.0,0.5,0.5,90.5,0.5,0.5,14.91,14.91,13.36,0.5,bottle2,2016-03-01
52,90,0.5,,4795,8146,17.75,9571.0,1098.0,3.3656164029706175,35.34,9.77,1615.0,37880.0,2.52,1.395,2.658,1.055,2.423,0.5,0.5,6.744,2.174,0.5,0.5,63.53,0.5,0.5,0.5,0.5,2.566,0.5,bottle2,2016-03-01
53,93,3.597,,4542,7673,11.49,1324.0,1082.0,3.3165728123990963,21.53,10.28,1012.0,26430.0,2.12,0.5,0.5,31.08,0.5,0.5,1.332,167.7,15.77,0.5,0.5,86.8,0.5,0.5,0.5,0.5,11.48,0.5,bottle2,2016-03-01
54,95,0.5,,4578,7678,15.25,1382.0,1269.0,3.8897697772037465,22.67,9.729,1021.0,25670.0,2.455,0.5,0.5,10.92,0.5,0.5,0.5,67.25,55.17,0.5,0.5,84.97,0.5,0.5,0.5,0.5,12.88,0.5,bottle2,2016-03-01
55,96,0.5,,4746,7771,21.48,1377.0,1289.0,3.9510742654181468,22.38,9.905,1062.0,25940.0,2.244,0.5,0.5,12.46,0.5,0.5,0.5,3.782,15.07,0.5,0.5,85.13,0.5,0.5,0.5,0.5,12.75,0.5,bottle2,2016-03-01
56,97,1.15,,4559,7682,124.3,1311.0,1313.0,4.024639651275428,21.24,9.384,958.4,27210.0,2.97,0.5,0.5,209.4,14.03,0.5,0.5,15.83,28.75,0.5,0.5,90.82,0.5,0.5,0.5,0.5,14.58,0.5,bottle2,2016-03-01
57,98,0.5,,4480,7587,16.08,1372.0,1178.0,3.610834355828221,21.27,9.2,1019.0,26920.0,2.347,0.5,0.5,0.5,0.5,0.5,0.5,4.946,1.869,0.5,0.5,87.21,0.5,0.5,0.5,0.5,12.82,0.5,bottle2,2016-03-01
58,100,0.5,,4453,7322,14.24,1270.0,1164.0,3.5679212140781407,18.0,8.478,1037.0,27090.0,2.732,0.5,0.5,23.68,0.5,0.5,0.5,12.78,18.97,0.5,0.5,85.31,0.5,0.5,0.5,0.5,12.35,0.5,bottle2,2016-03-01
59,101,0.5,,4576,7632,11.34,1326.0,1203.0,3.687464966096223,21.01,9.414,970.7,27190.0,2.455,0.5,0.5,52.32,1.872,0.5,1.446,19.64,35.69,0.5,0.5,92.24,0.5,0.5,0.5,0.5,13.78,0.5,bottle2,2016-03-01
60,102,2.45,,4526,7660,11.34,1328.0,1116.0,3.420790442363578,20.87,9.206,1029.0,26150.0,2.097,0.5,0.5,72.76,2.046,0.5,0.5,16.67,62.25,0.5,0.5,85.55,0.5,0.5,0.5,0.5,11.38,0.5,bottle2,2016-03-01
61,104,0.5,,4579,7623,14.46,1303.0,1235.0,3.785552147239264,21.03,9.297,957.5,27380.0,2.541,0.5,0.5,42.25,1.519,0.5,0.5,3.285,46.21,0.5,0.5,89.94,0.5,0.5,0.5,0.5,12.59,0.5,bottle2,2016-03-01
62,105,2.718,,4683,7828,70.19,1383.0,1293.0,3.963335163061027,22.24,9.78,1047.0,25810.0,2.396,0.5,0.5,157.3,9.572,0.5,0.5,15.16,16.07,0.5,0.5,83.05,0.5,0.5,0.5,0.5,12.87,0.5,bottle2,2016-03-01
63,106,0.5,,4891,7886,32.28,1372.0,1211.0,3.711986761381983,22.94,10.74,1076.0,26900.0,2.079,0.5,0.5,17.7,0.5,0.5,0.5,6.132,8.211,0.5,0.5,86.09,0.5,0.5,0.5,0.5,12.84,0.5,bottle2,2016-03-01
64,110,14.58,,4407,7529,143.1,1435.0,1033.0,3.1663768162738135,17.98,8.506,993.5,26380.0,2.495,0.5,0.5,118.1,6.756,0.5,0.5,59.38,357.0,0.5,0.5,82.83,0.5,0.5,0.5,0.5,11.56,0.5,bottle2,2016-03-01
65,111,0.5,,4622,7683,15.98,1376.0,1299.0,3.9817265095253473,22.6,10.01,1031.0,25610.0,2.2,0.5,0.5,33.04,1.224,0.5,1.092,14.04,10.62,0.5,0.5,84.16,0.5,0.5,0.5,0.5,12.9,0.5,bottle2,2016-03-01
66,113,0.5,,4526,7660,27.7,1359.0,1244.0,3.813139166935745,22.11,9.703,1018.0,25900.0,2.469,0.5,0.5,30.3,1.433,0.5,0.5,58.1,97.79,0.5,0.5,82.27,0.5,0.5,0.5,0.5,11.9,0.5,bottle2,2016-03-01
67,114,0.5,,4806,7596,31.03,1365.0,1320.0,4.046096222150469,22.66,9.894,1133.0,26500.0,2.369,0.5,0.5,46.61,1.268,0.5,0.5,36.55,4.41,0.5,0.5,91.95,0.5,0.5,0.5,0.5,15.13,0.5,bottle2,2016-03-01
68,119,0.5,,4582,7726,15.59,1304.0,1302.0,3.990922182757508,20.62,9.291,975.5,27280.0,2.815,0.5,0.5,12.41,0.5,0.5,0.5,23.23,5.498,0.5,0.5,90.46,0.5,0.5,0.5,0.5,13.33,0.5,bottle2,2016-03-01
69,121,4.751,,4631,7732,22.47,1373.0,1245.0,3.8162043913464645,31.57,9.577,1046.0,25730.0,2.505,0.5,0.5,40.75,2.492,0.5,1.42,6.568,574.3,0.5,0.5,88.46,0.5,0.5,0.5,0.5,288.4,0.5,bottle2,2016-03-01
70,126,0.5,,4518,7619,8.815,1394.0,1056.0,3.2368769777203745,21.75,9.527,1023.0,26500.0,2.007,0.5,0.5,34.59,0.5,0.5,0.5,13.71,137.2,0.5,0.5,87.15,0.5,0.5,0.5,0.5,11.99,0.5,bottle2,2016-03-01
71,127,0.5,,4656,7803,8.521,1494.0,1123.0,3.4422470132386187,22.33,9.743,1051.0,26810.0,1.91,0.5,0.5,16.93,0.5,0.5,0.5,10.06,3.253,0.5,0.5,84.95,0.5,0.5,0.5,0.5,11.89,0.5,bottle2,2016-03-01
72,130,0.5,,4566,7592,4.562,1305.0,1165.0,3.5709864384888608,21.79,9.493,974.7,27480.0,2.48,0.5,0.5,99.7,1.652,0.5,0.5,61.69,27.17,0.5,0.5,95.67,0.5,0.5,0.5,0.5,13.32,0.5,bottle2,2016-03-01
73,132,0.5,,4514,7573,8.518,1328.0,1172.0,3.5924430093639006,20.7,9.314,942.4,27460.0,2.422,0.5,0.5,71.18,1.755,0.5,0.5,2.568,1.516,0.5,0.5,89.97,0.5,0.5,0.5,0.5,12.2,0.5,bottle2,2016-03-01
74,135,0.5,,4786,7616,16.08,1445.0,880.8,2.699849660962222,21.37,10.65,1003.0,27540.0,1.835,0.5,0.5,12.78,0.5,0.5,0.5,7.743,989.8,0.5,0.5,91.7,0.5,0.5,3.512,3.538,12.88,0.5,bottle2,2016-03-01
75,137,3.467,,4723,7858,16.41,1372.0,1174.0,3.5985734581853412,23.38,9.992,1049.0,26520.0,2.221,0.5,0.5,92.53,1.999,0.5,0.5,25.06,206.8,0.5,0.5,85.66,0.5,0.5,0.5,0.5,12.35,0.5,bottle2,2016-03-01
76,138,15.76,,4839,7845,86.6,1439.0,1128.0,3.4575731352922183,22.51,10.62,1060.0,26320.0,2.259,0.5,0.5,112.1,16.96,0.5,9.371,117.9,375.8,0.5,0.5,84.84,0.5,0.5,0.5,3.09,11.97,0.5,bottle2,2016-03-01
77,143,0.5,,4799,7910,13.43,1377.0,1201.0,3.6813345172747822,22.66,10.19,1068.0,26310.0,2.105,0.5,0.5,15.55,0.5,0.5,0.5,21.25,7.317,0.5,0.5,84.34,0.5,0.5,0.5,0.5,12.49,0.5,bottle2,2016-03-01
78,144,0.5,,4688,7495,15.18,1375.0,1237.0,3.791682596060704,21.78,9.766,1072.0,25550.0,2.228,0.5,0.5,33.81,0.5,0.5,0.5,17.61,1.539,0.5,0.5,87.35,0.5,0.5,0.5,0.5,14.45,0.5,bottle2,2016-03-01
79,149,0.5,,4656,7751,9.225,1376.0,1172.0,3.5924430093639006,22.18,9.687,1048.0,26280.0,2.118,0.5,0.5,66.64,0.5,0.5,0.5,71.84,5.353,0.5,0.5,88.66,0.5,0.5,0.5,0.5,12.75,0.5,bottle2,2016-03-01
80,150,0.5,,4550,7666,16.69,1376.0,1142.0,3.5004862770422998,21.48,9.314,1025.0,26020.0,2.204,0.5,0.5,33.07,0.5,0.5,0.5,20.81,0.5,0.5,0.5,84.71,0.5,0.5,0.5,0.5,12.03,0.5,bottle2,2016-03-01
81,152,2.393,,4498,7570,10.58,1287.0,1262.0,3.8683132063287053,20.29,9.162,953.3,27100.0,2.8,0.5,0.5,39.74,1.042,0.5,0.5,15.58,4.131,0.5,0.5,89.74,0.5,0.5,0.5,0.5,12.75,0.5,bottle2,2016-03-01
82,153,0.5,,4682,7780,11.11,1411.0,1202.0,3.6843997416855028,22.6,9.618,1042.0,26340.0,2.089,0.5,0.5,32.04,1.056,0.5,0.5,7.736,2.581,0.5,0.5,83.06,0.5,0.5,0.5,0.5,11.82,0.5,bottle2,2016-03-01
83,154,1.727,,4725,7910,9.813,1409.0,1142.0,3.5004862770422998,22.56,9.923,1056.0,26250.0,1.973,0.5,0.5,104.4,1.218,0.5,0.5,31.23,7.267,0.5,0.5,84.68,0.5,0.5,0.5,0.5,11.26,0.5,bottle2,2016-03-01
84,155,0.5,,4622,7754,11.3,1382.0,1157.0,3.5464646432031004,21.96,9.654,1034.0,25790.0,1.976,0.5,0.5,45.9,1.216,0.5,0.5,37.94,28.74,0.5,0.5,85.21,0.5,0.5,0.5,0.5,12.45,0.5,bottle2,2016-03-01
85,157,0.5,,4987,7785,30.08,1300.0,1274.0,3.905095899257346,22.13,9.563,966.8,28550.0,2.646,0.5,0.5,21.31,1.176,0.5,0.5,3.71,118.2,0.5,0.5,99.8,0.5,0.5,0.5,0.5,13.09,0.5,bottle2,2016-03-01
